City_origin,Country_origin,Latitude_origin,Longitude_origin,departure_iataCode
Moscow,Russia,55.5914993286,37.2615013123,VKO
Ramenskoe,Russia,55.553299,38.150002,ZIA
Sochi,Russia,43.449902,39.9566,AER
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Moscow,Russia,55.5914993286,37.2615013123,VKO
Sochi,Russia,43.449902,39.9566,AER
Sochi,Russia,43.449902,39.9566,AER
Sochi,Russia,43.449902,39.9566,AER
Sochi,Russia,43.449902,39.9566,AER
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Mineralnye Vody,Russia,44.22510147094727,43.08190155029297,MRV
Rostov,Russia,47.493888,39.924722,ROV
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Volgograd,Russia,48.78250122070313,44.34550094604492,VOG
Sochi,Russia,43.449902,39.9566,AER
Moscow,Russia,55.40879821777344,37.90629959106445,DME
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Sochi,Russia,43.449902,39.9566,AER
Sochi,Russia,43.449902,39.9566,AER
Sochi,Russia,43.449902,39.9566,AER
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Nizhniy Novgorod,Russia,56.23009872436499,43.784000396729,GOJ
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Makhachkala,Russia,42.81679916381836,47.65230178833008,MCX
Mineralnye Vody,Russia,44.22510147094727,43.08190155029297,MRV
Minsk 2,Belarus,53.882499694824,28.030700683594,MSQ
Rostov,Russia,47.493888,39.924722,ROV
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Volgograd,Russia,48.78250122070313,44.34550094604492,VOG
Sochi,Russia,43.449902,39.9566,AER
Moscow,Russia,55.40879821777344,37.90629959106445,DME
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Sochi,Russia,43.449902,39.9566,AER
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Mineralnye Vody,Russia,44.22510147094727,43.08190155029297,MRV
Moscow,Russia,55.5914993286,37.2615013123,VKO
Sochi,Russia,43.449902,39.9566,AER
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Antalya,Turkey,36.898701,30.800501,AYT
Barcelona,Spain,41.2971,2.07846,BCN
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bremen,Germany,53.0475006104,8.78666973114,BRE
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Rome,Italy,41.7994,12.5949,CIA
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dortmund,Germany,51.51829910279999,7.61223983765,DTM
Dublin,Ireland,53.421299,-6.27007,DUB
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Frankfurt,Germany,50.033333,8.570556,FRA
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Haugesund,Norway,59.34529876709001,5.208360195159901,HAU
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Hahn,Germany,49.9487,7.263889999999999,HHN
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Istanbul,Turkey,41.275278,28.751944,IST
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Kutaisi,Georgia,42.176700592,42.4826011658,KUT
Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,LBA
London,United Kingdom,51.505299,0.0552779999999999,LCY
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Leipzig,Germany,51.423889,12.236389,LEJ
Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,LPL
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Malta,Malta,35.857498,14.4775,MLA
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Stockholm,Sweden,58.78860092163086,16.912200927734375,NYO
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Bucharest,Romania,44.5711111,26.085,OTP
Prague,Czech Republic,50.1008,14.26,PRG
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Sandefjord,Norway,59.1866989136,10.258600235,TRF
Treviso,Italy,45.648399,12.1944,TSF
Null,Bosnia and Herzegovina,44.45869827270508,18.72480010986328,TZL
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Moscow,Russia,55.5914993286,37.2615013123,VKO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Villafranca,Italy,45.395699,10.8885,VRN
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Sochi,Russia,43.449902,39.9566,AER
Astrakhan,Russia,46.2832984924,48.0063018799,ASF
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Nizhniy Novgorod,Russia,56.23009872436499,43.784000396729,GOJ
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Mineralnye Vody,Russia,44.22510147094727,43.08190155029297,MRV
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Rostov,Russia,47.493888,39.924722,ROV
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Sochi,Russia,43.449902,39.9566,AER
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Yerevan,Armenia,40.1473007202,44.3959007263,EVN
Nizhniy Novgorod,Russia,56.23009872436499,43.784000396729,GOJ
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Kaliningrad,Russia,54.88999938964844,20.59259986877441,KGD
Krasnodar,Russia,45.034698486328,39.170501708984,KRR
Kazan,Russia,55.606201171875,49.278701782227,KZN
St. Petersburg,Russia,59.80030059814453,30.26250076293945,LED
Mineralnye Vody,Russia,44.22510147094727,43.08190155029297,MRV
Rostov,Russia,47.493888,39.924722,ROV
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.972599,37.4146,SVO
Moscow,Russia,55.5914993286,37.2615013123,VKO
Alesund,Norway,62.5625,6.119699954986572,AES
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Bergen,Norway,60.29339981,5.218140125,BGO
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bristol,United Kingdom,51.382702,-2.71909,BRS
Budapest,Hungary,47.42976,19.261093,BUD
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Bydgoszcz,Poland,53.0968017578,17.9776992798,BZG
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
"Doncaster, Sheffield",United Kingdom,53.4805378105,-1.01065635681,DSA
Dortmund,Germany,51.51829910279999,7.61223983765,DTM
Dublin,Ireland,53.421299,-6.27007,DUB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Frankfurt,Germany,50.033333,8.570556,FRA
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Haugesund,Norway,59.34529876709001,5.208360195159901,HAU
Kharkov,Ukraine,49.92480087280274,36.290000915527344,HRK
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Katowice,Poland,50.4743,19.08,KTW
Katowice,Poland,50.4743,19.08,KTW
Katowice,Poland,50.4743,19.08,KTW
Kutaisi,Georgia,42.176700592,42.4826011658,KUT
Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,LBA
Leipzig,Germany,51.423889,12.236389,LEJ
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Lublin,Poland,51.240278,22.713611,LUZ
Lvov,Ukraine,49.8125,23.95610046386719,LWO
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Munich,Germany,48.353802,11.7861,MUC
Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,NCL
Stockholm,Sweden,58.78860092163086,16.912200927734375,NYO
Odessa,Ukraine,46.42679977416992,30.67650032043457,ODS
Cork,Ireland,51.84130096435547,-8.491109848022461,ORK
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Paphos,Cyprus,34.71799850463867,32.48569869995117,PFO
London,United Kingdom,51.8849983215,0.234999999404,STN
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Turku,Finland,60.514099121094,22.262800216675,TKU
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Sandefjord,Norway,59.1866989136,10.258600235,TRF
Valencia,Spain,39.4893,-0.481625,VLC
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Alesund,Norway,62.5625,6.119699954986572,AES
Bergen,Norway,60.29339981,5.218140125,BGO
Oslo,Norway,60.121,11.0502,OSL
Sogndal,Norway,61.156101,7.13778,SOG
Alesund,Norway,62.5625,6.119699954986572,AES
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Molde,Norway,62.744701385498,7.262499809265099,MOL
Oslo,Norway,60.121,11.0502,OSL
Alesund,Norway,62.5625,6.119699954986572,AES
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Bergen,Norway,60.29339981,5.218140125,BGO
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bristol,United Kingdom,51.382702,-2.71909,BRS
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Dublin,Ireland,53.421299,-6.27007,DUB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Helsinki,Finland,60.317199707031,24.963300704956,HEL
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Lvov,Ukraine,49.8125,23.95610046386719,LWO
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Milano,Italy,45.6306,8.728110000000001,MXP
Oslo,Norway,60.121,11.0502,OSL
Paphos,Cyprus,34.71799850463867,32.48569869995117,PFO
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Shannon,Ireland,52.702,-8.92482,SNN
London,United Kingdom,51.8849983215,0.234999999404,STN
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Alesund,Norway,62.5625,6.119699954986572,AES
Bergen,Norway,60.29339981,5.218140125,BGO
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Alesund,Norway,62.5625,6.119699954986572,AES
Alesund,Norway,62.5625,6.119699954986572,AES
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bronnoysund,Norway,65.461097717285,12.217499732971,BNN
Bodo,Norway,67.26920318603516,14.365300178527832,BOO
Bodo,Norway,67.26920318603516,14.365300178527832,BOO
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Harstad/Narvik,Norway,68.491302490234,16.678100585938,EVE
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Kristiansand,Norway,58.204201,8.08537,KRS
London,United Kingdom,51.148102,-0.190278,LGW
Mosjoen,Norway,65.78399658203101,13.214900016785,MJF
Mo i Rana,Norway,66.363899230957,14.301400184631,MQN
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Namsos,Norway,64.472198486328,11.57859992981,OSY
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Rørvik,Norway,64.838302612305,11.14610004425,RVK
Sandnessjoen,Norway,65.95680236816399,12.468899726868,SSJ
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Tromso,Norway,69.68329620361328,18.91889953613281,TOS
Tromso,Norway,69.68329620361328,18.91889953613281,TOS
Sandefjord,Norway,59.1866989136,10.258600235,TRF
Akureyri,Iceland,65.66000366210939,-18.07270050048828,AEY
Akureyri,Iceland,65.66000366210939,-18.07270050048828,AEY
Akureyri,Iceland,65.66000366210939,-18.07270050048828,AEY
Neerlerit Inaat,Greenland,70.7431030273,-22.6504993439,CNP
Egilsstadir,Iceland,65.28330230712889,-14.401399612426758,EGS
Isafjordur,Iceland,66.05809783935547,-23.13529968261719,IFJ
Akureyri,Iceland,65.66000366210939,-18.07270050048828,AEY
Ängelholm,Sweden,56.29610061645508,12.847100257873535,AGH
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,AJR
Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,AJR
Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,AJR
Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,AJR
Arvidsjaur,Sweden,65.59030151367189,19.28190040588379,AJR
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Athens,Greece,37.9364013672,23.9444999695,ATH
Antalya,Turkey,36.898701,30.800501,AYT
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Bergen,Norway,60.29339981,5.218140125,BGO
Bergamo,Italy,45.673901,9.70417,BGY
Borlange,Sweden,60.42200088500977,15.515199661254885,BLE
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bologna,Italy,44.5354,11.2887,BLQ
Stockholm,Sweden,59.35440063476562,17.941699981689453,BMA
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Bratislava,Slovakia,48.17020034790039,17.212699890136722,BTS
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Karlsruhe/Baden-Baden,Germany,48.7793998718,8.08049964905,FKB
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Halmstad,Sweden,56.69110107421875,12.820199966430664,HAD
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Hemavan,Sweden,65.80609893798828,15.082799911499023,HMV
Hemavan,Sweden,65.80609893798828,15.082799911499023,HMV
Nis,Serbia,43.337299,21.853701,INI
Innsbruck,Austria,47.260201,11.344,INN
Istanbul,Turkey,40.976898,28.8146,ISL
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Kristianstad,Sweden,55.92169952392578,14.08549976348877,KID
Kalkmar,Sweden,56.68550109863281,16.287599563598633,KLR
Kalkmar,Sweden,56.68550109863281,16.287599563598633,KLR
Kramfors,Sweden,63.04859924316406,17.76889991760254,KRF
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Kiruna,Sweden,67.821998596191,20.336799621582,KRN
Kiruna,Sweden,67.821998596191,20.336799621582,KRN
Kaunas,Lithuania,54.96390151977539,24.084800720214844,KUN
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
Leipzig,Germany,51.423889,12.236389,LEJ
Liege,Belgium,50.63740158081055,5.443220138549805,LGG
Liege,Belgium,50.63740158081055,5.443220138549805,LGG
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.4706,-0.461941,LHR
London,United Kingdom,51.4706,-0.461941,LHR
Milan,Italy,45.445099,9.27674,LIN
Lisbon,Portugal,38.7813,-9.13592,LIS
Lisbon,Portugal,38.7813,-9.13592,LIS
Lulea,Sweden,65.543800354004,22.121999740601,LLA
Lulea,Sweden,65.543800354004,22.121999740601,LLA
Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,LPL
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Lycksele,Sweden,64.54830169677734,18.71619987487793,LYC
Lycksele,Sweden,64.54830169677734,18.71619987487793,LYC
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Mariehamn,Finland,60.122200012207,19.898199081421,MHQ
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Stockholm,Sweden,58.78860092163086,16.912200927734375,NYO
Ornskoldsvik,Sweden,63.40829849243164,18.989999771118164,OER
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Östersund,Sweden,63.194400787354,14.500300407410002,OSD
Östersund,Sweden,63.194400787354,14.500300407410002,OSD
Östersund,Sweden,63.194400787354,14.500300407410002,OSD
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Ronneby,Sweden,56.266700744629,15.265000343323,RNB
Ronneby,Sweden,56.266700744629,15.265000343323,RNB
Istanbul,Turkey,40.898601532,29.3092002869,SAW
Sundsvall,Sweden,62.528099060058594,17.443899154663086,SDL
Sundsvall,Sweden,62.528099060058594,17.443899154663086,SDL
Skelleftea,Sweden,64.62480163574219,21.07690048217773,SFT
Skelleftea,Sweden,64.62480163574219,21.07690048217773,SFT
Thessaloniki,Greece,40.51969909667969,22.97089958190918,SKG
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Moscow,Russia,55.972599,37.4146,SVO
Tbilisi,Georgia,41.6692008972,44.95470047,TBS
Trollhattan,Sweden,58.31809997558594,12.345000267028809,THN
Turku,Finland,60.514099121094,22.262800216675,TKU
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Umea,Sweden,63.791801452637,20.282800674438,UME
Umea,Sweden,63.791801452637,20.282800674438,UME
Umea,Sweden,63.791801452637,20.282800674438,UME
Umea,Sweden,63.791801452637,20.282800674438,UME
Umea,Sweden,63.791801452637,20.282800674438,UME
Visby,Sweden,57.662799835205,18.346200942993,VBY
Visby,Sweden,57.662799835205,18.346200942993,VBY
Visby,Sweden,57.662799835205,18.346200942993,VBY
Visby,Sweden,57.662799835205,18.346200942993,VBY
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Moscow,Russia,55.5914993286,37.2615013123,VKO
Vilnius,Lithuania,54.634102,25.285801,VNO
Vilnius,Lithuania,54.634102,25.285801,VNO
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Ängelholm,Sweden,56.29610061645508,12.847100257873535,AGH
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
